order_id,order_date,customer_Name,city,region,product,category,quantity,unit_Price,discount_Percent,total_sales,profit,payment_method,sales_channel,sales_rep
ORD03088,26-08-2025,Erin Henson,Buffalo,North,Laptop,Electronics,4,118,5,448.4,165.64,Credit Card,Online,Deanna Herrera
ORD03089,04-02-2025,John Schaefer,Kansas City,North,Tablet,Electronics,1,311,20,248.8,12.78,Net Banking,Retail Store,Kimberly Lewis
ORD03090,08-11-2025,Andrew Wright,Fort Worth,East,Keyboard,Accessories,10,144,15,1224,200.5,Debit Card,Online,Lisa Johnson
ORD03091,11-09-2025,Richard Morales,Honolulu,North,Keyboard,Accessories,4,824,15,2801.6,815.08,Cash,Online,Michael Jenkins
ORD03092,25-05-2025,Caroline Collins,Portland,North,Smartphone,Electronics,3,221,0,663,192.45,Debit Card,Retail Store,William Johnson
ORD03093,22-09-2024,Heidi Anthony,Albuquerque,West,Keyboard,Accessories,7,1784,5,11863.6,2804.34,UPI,Online,Donna Hughes
ORD03094,21-05-2025,April Galloway,Reno,North,Headphones,Accessories,5,151,10,679.5,97.35,UPI,Retail Store,Judy Thomas
ORD03095,25-11-2025,Steven Brown,Las Vegas,West,Smartphone,Electronics,10,1555,15,13217.5,1644.5,UPI,Online,Gina Hubbard
ORD03096,05-01-2025,Jonathan Johnson,New Orleans,East,Smartphone,Electronics,9,2069,5,17689.95,4441.41,UPI,Online,Kimberly Kane
ORD03097,24-01-2025,Patricia Hall,Omaha,West,Printer,Office Equipment,6,318,10,1717.2,355.2,UPI,Online,Marcus Robertson
ORD03098,29-07-2025,Debra Miller,Los Angeles,South,Printer,Office Equipment,9,862,10,6982.2,1277.37,UPI,Retail Store,Eric Schmidt
ORD03099,20-03-2025,Lacey Davis,Nashville,East,Keyboard,Accessories,7,2075,5,13798.75,2256.31,Cash,Retail Store,Troy Macias
ORD03100,29-04-2025,Katherine Beck,Memphis,West,Monitor,Electronics,3,170,15,433.5,106.47,Credit Card,Retail Store,Mark Jackson
ORD03101,28-07-2025,James Hughes,Birmingham,East,Monitor,Electronics,3,1723,20,4135.2,1009.98,UPI,Online,Anthony Davis
ORD03102,02-02-2024,Elizabeth Lynch,San Diego,East,Smartphone,Electronics,10,1431,20,11448,2303.8,UPI,Online,Charles Hernandez
ORD03103,28-06-2025,Donna Wong,Oklahoma City,West,Tablet,Electronics,1,2490,5,2365.5,828.46,Debit Card,Online,Samantha Stewart
ORD03104,25-06-2024,Kristen Jordan,Spokane,South,Laptop,Electronics,8,857,10,6170.4,826.56,Cash,Online,Christina Brown
ORD03105,25-05-2024,Lindsey Johnson,Des Moines,East,Headphones,Accessories,8,980,15,6664,696.72,UPI,Retail Store,Shannon Murphy
ORD03106,05-03-2024,Tara Willis,Newark,East,Laptop,Electronics,4,2352,0,9408,3241.72,Cash,Retail Store,Perry Miller
ORD03107,06-12-2025,Michelle Harris,Grand Rapids,North,Mouse,Accessories,6,207,5,1179.9,280.32,UPI,Retail Store,Gregory Mccormick
ORD03108,15-11-2024,Steven Sims,Providence,South,Laptop,Electronics,3,2353,0,7059,2806.44,Credit Card,Online,Robert Mclaughlin
ORD03109,17-08-2024,Breanna Simpson,Toledo,East,Headphones,Accessories,10,1134,5,10773,2408.1,Debit Card,Online,Kurt Rowe
ORD03110,03-11-2025,Bill Page,Hartford,North,Mouse,Accessories,2,632,5,1200.8,394.18,UPI,Online,Deborah Hodges
ORD03111,27-09-2024,Joseph Walker,Savannah,West,Smartphone,Electronics,6,806,15,4110.6,1270.68,Net Banking,Online,Jamie Torres
ORD03112,07-01-2025,Jeffrey Smith,San Francisco,South,Tablet,Electronics,2,259,20,414.4,65.28,Cash,Retail Store,Rodney Johnson
ORD03113,22-09-2024,Robert Wise,Charleston,West,Tablet,Electronics,5,1451,0,7255,2118.6,Credit Card,Online,Gloria Ford
ORD03114,21-03-2024,Jillian Davis,Spokane,East,Smartwatch,Wearables,4,1377,0,5508,1822.28,UPI,Retail Store,Tara Williams
ORD03115,03-03-2025,Brian Warren,San Jose,South,Tablet,Electronics,4,1908,0,7632,3175.48,Cash,Online,Robin Martinez
ORD03116,28-03-2025,Mason Nielsen DDS,Dayton,North,Smartphone,Electronics,8,868,5,6596.8,2343.28,Debit Card,Online,Jennifer Martin
ORD03117,19-06-2024,Anthony Griffith,Tulsa,East,Tablet,Electronics,8,1584,15,10771.2,1390.56,Credit Card,Online,Dustin Reed
ORD03118,22-06-2025,Heather Flores,Denver,West,Smartphone,Electronics,1,2154,10,1938.6,690.07,Net Banking,Online,Kimberly Shields
ORD03119,07-08-2025,Jacqueline Ward,Sacramento,West,Laptop,Electronics,10,292,15,2482,705.1,Debit Card,Online,Jennifer Little
ORD03120,16-03-2024,Alexander Barrett,Seattle,West,Monitor,Electronics,unknown,2498,10,22482,6021.3,Credit Card,Retail Store,John Wiggins
ORD03121,27-08-2025,Dana Pacheco,Little Rock,South,Tablet,Electronics,1,1401,20,1120.8,161.17,Net Banking,Retail Store,Karen Taylor
ORD03122,14-10-2024,Justin Webb Jr.,Baton Rouge,North,Monitor,Electronics,2,759,5,1442.1,310.56,UPI,Retail Store,Michael Vasquez
ORD03123,28-05-2024,Matthew Ferguson,Green Bay,South,Mouse,Accessories,5,673,0,3365,1203.6,Net Banking,Retail Store,Virginia Kelly
ORD03124,28-06-2024,Glen Smith,Sioux Falls,South,Tablet,Electronics,1,642,20,513.6,34.44,Credit Card,Online,Jacqueline Harrington
ORD03125,14-01-2025,Seth Sanders,Mobile,West,Printer,Office Equipment,3,1980,10,5346,1423.29,Debit Card,Online,Carl Goodwin
ORD03126,25-01-2024,Brittany Robinson,Fargo,East,Mouse,Accessories,6,1249,20,5995.2,471.18,Debit Card,Online,Matthew Taylor
ORD03127,22-03-2025,Richard Gonzales DDS,New York,East,Camera,Electronics,4,1275,5,4845,914.28,Debit Card,Online,Ashley Velazquez
ORD03128,10-05-2025,Brittney Rodriguez,Jackson,North,Laptop,Electronics,3,2447,15,6239.85,1984.44,UPI,Online,Kiara Arnold
ORD03129,20-11-2025,Zachary Bowman,San Jose,South,Smartphone,Electronics,3,2444,0,7332,1583.49,Net Banking,Retail Store,Charles Erickson
ORD03130,05-06-2025,Karen Burns,Chicago,West,Mouse,Accessories,8,925,5,7030,2753.68,Debit Card,Online,Andrea Stout
ORD03131,25-09-2025,Cindy White,Portland,North,Laptop,Electronics,9,2053,5,17553.15,6671.97,Cash,Online,Jennifer Perez
ORD03132,29-03-2025,John Johnson,Knoxville,West,Smartphone,Electronics,10,359,10,3231,1061,Net Banking,Retail Store,Andrew Matthews
ORD03133,01-08-2025,Yvette Mathews,Detroit,West,Mouse,Accessories,1,1520,5,1444,412.74,Net Banking,Online,Victoria Vaughan
ORD03134,25-09-2025,William Davenport,Chattanooga,North,Headphones,Accessories,5,1468,20,5872,292.7,UPI,Online,Jennifer Kelly
ORD03135,22-02-2024,Michael Soto,Reno,South,Laptop,Electronics,5,1172,10,5274,2035.85,Credit Card,Online,Bradley Sherman
ORD03136,21-05-2025,Bonnie Moore,Corpus Christi,North,Smartphone,Electronics,9,1049,20,7552.8,1050.39,Debit Card,Retail Store,Bradley Marshall
ORD03137,19-11-2024,Matthew Brown,Minneapolis,West,Tablet,Electronics,1,746,20,596.8,92.69,Net Banking,Online,Jacqueline Rose
ORD03138,11-09-2025,Jacqueline Peters,Washington,South,Monitor,Electronics,1,1164,0,1164,296.57,UPI,Retail Store,Theresa Welch
ORD03139,03-07-2025,Michael Logan,Milwaukee,South,Headphones,Accessories,6,1268,0,7608,2071.32,Debit Card,Retail Store,Steven Kane
ORD03140,18-03-2024,David Ballard,Spokane,South,Camera,Electronics,9,444,0,3996,910.44,Net Banking,Online,Lisa Brown
ORD03141,06-09-2024,Fernando Johnson,Cleveland,West,Mouse,Accessories,1,1334,0,1334,518.74,Credit Card,Online,David Atkinson
ORD03142,03-01-2024,Dr. Dawn Armstrong,Columbus,South,Camera,Electronics,5,704,5,3344,1321.3,UPI,Online,Joshua Atkins
ORD03143,02-12-2025,Shawn Schwartz,Indianapolis,West,Keyboard,Accessories,1,2303,5,2187.85,500.21,Cash,Online,Clifford Huff
ORD03144,31-08-2024,Reginald Jones,Miami,North,Smartphone,Electronics,4,1751,0,7004,2210.68,Net Banking,Online,Emily Parker
ORD03145,06-06-2025,Olivia White,Lubbock,East,Smartphone,Electronics,10,101,15,858.5,153.4,Net Banking,Retail Store,Frank Baker
ORD03146,24-01-2024,Sherry Johnson,Houston,North,Headphones,Accessories,3,239,0,717,259.26,UPI,Online,Krista Lucas
ORD03147,26-04-2024,Amber Griffin,Dallas,East,Laptop,Electronics,8,86,15,584.8,131.84,Cash,Retail Store,Richard Reyes
ORD03148,03-07-2024,Shane Parks,Denver,North,Laptop,Electronics,9,1363,0,12267,4855.59,Cash,Retail Store,Kristin Schmidt
ORD03149,29-09-2025,Sarah Johnson,Austin,East,Mouse,Accessories,2,2442,0,4884,1874.44,UPI,Retail Store,Ryan Patel
ORD03150,23-09-2025,Kevin Wagner,Long Beach,East,Tablet,Electronics,7,1985,5,13200.25,4184.39,Net Banking,Online,Natalie Gonzalez
ORD03151,25-05-2025,Alicia Parker,St. Louis,West,Smartwatch,Wearables,3,1907,15,4862.85,1604.4,Net Banking,Online,Katie Campbell
ORD03152,11-03-2025,Kathryn Reese,Kansas City,East,Camera,Electronics,9,1750,5,14962.5,5352.93,Net Banking,Online,Scott Bradley
ORD03153,10-07-2025,Karen Santiago,Salt Lake City,North,Keyboard,Accessories,7,1613,15,9597.35,2769.83,UPI,Retail Store,Anthony Blair
ORD03154,19-07-2024,Desiree Ballard,Madison,West,Headphones,Accessories,4,1929,0,7716,2421.92,UPI,Online,Thomas Curtis
ORD03155,14-11-2025,Mrs. Ann Buchanan,Omaha,North,Keyboard,Accessories,3,940,10,2538,718.56,UPI,Retail Store,Joshua Dean
ORD03156,10-03-2025,Joseph Coleman,Des Moines,South,Smartphone,Electronics,7,770,15,4581.5,1341.06,Credit Card,Retail Store,Amanda Cook
ORD03157,09-04-2024,Tara Jordan,Grand Rapids,South,Mouse,Accessories,2,1922,15,3267.4,495.68,Credit Card,Retail Store,Desiree Smith
ORD03158,25-04-2024,James Lane,San Antonio,West,Keyboard,Accessories,5,2144,5,10184,2677.4,Debit Card,Retail Store,Timothy Jordan
ORD03159,01-02-2025,Rebecca Hill,Las Vegas,West,Printer,Office Equipment,8,161,10,1159.2,349.92,Cash,Retail Store,Miranda Thornton
ORD03160,26-07-2025,Angela Anderson,Cincinnati,South,Laptop,Electronics,4,1595,20,5104,351.84,Credit Card,Online,Justin Aguilar
ORD03161,30-11-2025,Michelle Kennedy,Fort Worth,South,Printer,Office Equipment,9,950,15,7267.5,1275.3,Net Banking,Online,Lisa Moore
ORD03162,28-05-2024,Christina Padilla,Little Rock,North,Mouse,Accessories,6,2411,5,13742.7,2967.48,Debit Card,Retail Store,Dr. Jason Smith DVM
ORD03163,16-08-2024,Jonathan Little,New Orleans,North,Laptop,Electronics,7,1400,20,7840,1763.58,UPI,Online,Becky Richardson
ORD03164,24-03-2024,Michelle Khan,Orlando,South,Smartphone,Electronics,3,2421,0,7263,2282.01,Debit Card,Online,Keith Davis
ORD03165,16-07-2024,Jorge Hahn,Nashville,North,Printer,Office Equipment,8,558,20,3571.2,1093.2,Net Banking,Retail Store,Tina Vaughan
ORD03166,22-06-2025,Ryan Robinson,Phoenix,East,Laptop,Electronics,8,1420,15,9656,1667.6,Cash,Retail Store,Emily Torres
ORD03167,06-09-2025,Jennifer Bowers,Phoenix,South,Printer,Office Equipment,10,1888,20,15104,4451.5,Debit Card,Online,Paul Abbott
ORD03168,13-07-2025,Connor Russell,Toledo,East,Headphones,Accessories,2,502,10,903.6,137.12,Net Banking,Retail Store,Ashley Gates
ORD03169,01-07-2025,Melanie Barber,Memphis,North,Camera,Electronics,2,2314,20,3702.4,390.02,Net Banking,Online,Craig Martin
ORD03170,06-09-2024,Cameron Alvarez,Tucson,West,Headphones,Accessories,4,1333,15,4532.2,1473.36,Debit Card,Online,Rodney Garcia
ORD03171,26-12-2024,Robert Watson,Denver,South,Keyboard,Accessories,10,1938,10,17442,4609.4,Net Banking,Online,Cynthia Scott
ORD03172,24-02-2025,Kimberly Rubio,Akron,North,Smartphone,Electronics,10,1299,20,10392,2539.8,Credit Card,Online,Angela Mendez
ORD03173,24-02-2024,Jennifer Ball,Birmingham,South,Camera,Electronics,10,2428,20,19424,3690.8,Credit Card,Online,Kenneth Graham
ORD03174,12-03-2025,Jessica Wyatt,Salt Lake City,East,Monitor,Electronics,1,2096,0,2096,423.86,Debit Card,Online,Kaitlyn Valenzuela
ORD03175,07-03-2025,Ronnie Evans,Dayton,South,Mouse,Accessories,7,958,5,6370.7,1138.48,Credit Card,Retail Store,Brandi Lynch
ORD03176,15-08-2025,Crystal Fisher,Raleigh,North,Smartwatch,Wearables,9,1399,10,11331.9,4291.56,UPI,Online,Paul Green
ORD03177,31-12-2024,David Smith,Richmond,East,Monitor,Electronics,8,719,20,4601.6,359.92,Cash,Retail Store,Michael Rogers
ORD03178,28-08-2024,Pamela Parker,Jacksonville,North,Camera,Electronics,4,1449,15,4926.6,753.36,Debit Card,Retail Store,Sherry Collins
ORD03179,25-11-2024,Jeffrey Ball,Oklahoma City,East,Printer,Office Equipment,4,681,5,2587.8,560.32,Credit Card,Retail Store,Suzanne Robertson
ORD03180,25-07-2025,Robert Burns,Tulsa,North,Printer,Office Equipment,2,804,10,1447.2,208.8,UPI,Retail Store,Tiffany Mcdonald
ORD03181,24-12-2025,Elizabeth Ross,Green Bay,North,Smartphone,Electronics,3,485,5,1382.25,513.66,Credit Card,Retail Store,Patrick Garcia
ORD03182,01-01-2025,Anna Johnson,Sioux Falls,South,Monitor,Electronics,10,2500,10,22500,7136.2,Cash,Retail Store,Nicholas Parks
ORD03183,02-02-2025,Charles Matthews,Fargo,North,Tablet,Electronics,4,434,10,1562.4,513.16,Cash,Online,Kelly Potter
ORD03184,17-06-2025,Megan Frye,Chicago,East,Laptop,Electronics,8,2498,15,16986.4,2690.48,Cash,Online,Bradley Dixon MD
ORD03185,16-08-2025,Melissa Lewis,Boise,South,Smartwatch,Wearables,7,1302,10,8202.6,1963.22,UPI,Online,Melissa Scott DDS
ORD03186,16-04-2025,Michelle Moore,Spokane,South,Camera,Electronics,10,770,0,7700,2534.3,UPI,Online,Kevin Castillo
ORD03187,09-03-2024,Kevin Porter,Louisville,South,Smartphone,Electronics,7,2131,0,14917,3440.78,Cash,Retail Store,Mary Hamilton
ORD03188,04-05-2025,Amy Frazier,Detroit,North,Monitor,Electronics,7,1904,0,13328,3690.47,Net Banking,Online,Jacob Romero
ORD03189,15-05-2024,Bonnie Randolph,Minneapolis,South,Printer,Office Equipment,1,788,10,709.2,147.66,UPI,Online,Logan Reynolds
ORD03190,25-02-2025,Teresa Pham,Fresno,South,Smartwatch,Wearables,9,990,0,8910,2508.84,Debit Card,Online,Ryan Dorsey
ORD03191,06-04-2024,Kathryn Flores,Milwaukee,North,Smartphone,Electronics,6,1313,0,7878,1789.2,UPI,Retail Store,Jose Graves
ORD03192,04-10-2024,Brittany Garcia,Tampa,North,Printer,Office Equipment,3,1264,20,3033.6,800.76,Debit Card,Retail Store,Craig Harrison
ORD03193,11-11-2024,Robert Parks,Oakland,East,Monitor,Electronics,6,79,20,379.2,66.48,Credit Card,Online,Charles Malone
ORD03194,02-03-2025,,Long Beach,North,Camera,Electronics,7,316,10,1990.8,226.87,Cash,Retail Store,Scott Haynes
ORD03195,16-07-2024,Laura Brennan,San Antonio,North,Mouse,Accessories,5,2077,10,9346.5,2022.5,Debit Card,Retail Store,Ashley Howard
ORD03196,03-11-2024,Lori Peterson,Honolulu,North,Laptop,Electronics,6,1324,5,7546.8,1511.82,Cash,Online,Mr. Jeremy Lozano
ORD03197,14-11-2025,Mary Watson,Little Rock,North,Camera,Electronics,3,1629,0,4887,1097.34,Credit Card,Online,Steven Patton
ORD03198,30-09-2024,Christopher Roberts,Albuquerque,South,Tablet,Electronics,7,1358,20,7604.8,1945.79,Credit Card,Online,Daniel Massey
ORD03199,19-03-2025,Lisa Todd,Columbus,West,Monitor,Electronics,8,1615,15,10982,1992.64,Cash,Online,Justin Butler
ORD03200,25-08-2024,Darrell Miller,Baton Rouge,North,Keyboard,Accessories,10,1471,5,13974.5,3908.2,Cash,Retail Store,Danielle Smith
ORD03201,15-09-2025,Linda Jones,Reno,South,Mouse,Accessories,2,2269,5,4311.1,1047.36,UPI,Online,Richard Byrd
ORD03202,22-01-2025,Brad Parker,Los Angeles,South,Printer,Office Equipment,3,1254,0,3762,1293.54,Cash,Online,John Mendez
ORD03203,03-11-2024,Jeremiah Savage,Indianapolis,South,Printer,Office Equipment,7,833,5,5539.45,1349.11,Debit Card,Retail Store,Andrea Luna
ORD03204,23-06-2025,Phillip Fuller,San Diego,East,Monitor,Electronics,8,1569,0,12552,4452.08,Credit Card,Retail Store,Krystal Perry
ORD03205,12-09-2024,Maria Sims,San Francisco,South,Tablet,Electronics,5,769,10,3460.5,646.5,Net Banking,Online,Ann Adams
ORD03206,05-04-2025,Cynthia York,Mobile,East,Camera,Electronics,6,1457,0,8742,3346.02,Credit Card,Retail Store,Angela Brown
ORD03207,17-01-2025,Andrew Foster,Pittsburgh,West,Keyboard,Accessories,9,2192,20,15782.4,1929.51,Credit Card,Online,Evan Montgomery
ORD03208,30-11-2024,Gregory Cowan,Cincinnati,North,Smartwatch,Wearables,7,1778,10,11201.4,3704.12,Net Banking,Retail Store,Kimberly Cruz
ORD03209,07-05-2024,Lauren Smith,St. Louis,South,Tablet,Electronics,1,1109,15,942.65,110.19,Credit Card,Online,Samuel Taylor
ORD03210,19-05-2024,Christina Klein,Kansas City,West,Smartwatch,Wearables,10,1443,10,12987,3064.6,Debit Card,Retail Store,Michelle Murphy
ORD03211,12-06-2025,Nancy Patrick,Buffalo,West,Printer,Office Equipment,10,1696,15,14416,1005.4,Net Banking,Retail Store,Katie Ford
ORD03212,13-04-2025,Danielle Logan,Jackson,North,Headphones,Accessories,1,1723,0,1723,473.7,Net Banking,Online,Brittany Garcia
ORD03213,23-03-2024,Kevin Roberts,San Jose,South,Mouse,Accessories,5,1853,0,9265,4108.3,Cash,Retail Store,Jordan Mckinney
ORD03214,06-05-2025,Brianna Shah,Knoxville,West,Headphones,Accessories,2,1429,15,2429.3,264.88,Net Banking,Retail Store,Donna Weaver
ORD03215,01-06-2025,Shane Wilkins,Chattanooga,North,Laptop,Electronics,6,363,20,1742.4,314.52,Credit Card,Retail Store,Kristina Benson
ORD03216,30-11-2025,Brandon Johnson,Newark,East,Headphones,Accessories,5,1118,20,4472,1144.95,Debit Card,Retail Store,Melissa Monroe
ORD03217,01-12-2024,Matthew Zhang,Albuquerque,East,Smartwatch,Wearables,7,2407,20,13479.2,4133.71,UPI,Online,Leslie Mccarthy
ORD03218,22-08-2024,Lauren Miller,Fresno,East,Tablet,Electronics,7,1723,20,9648.8,1554.42,Credit Card,Online,Jessica Gonzalez
ORD03219,14-03-2024,Mario Logan,Des Moines,South,Printer,Office Equipment,3,2347,15,5984.85,1282.11,UPI,Retail Store,Anthony Jones
ORD03220,04-12-2024,Deborah Wiggins,Corpus Christi,South,Mouse,Accessories,5,186,5,883.5,359.05,Cash,Retail Store,Robert Sanders
ORD03221,04-11-2024,Jessica Powell,Lubbock,North,Headphones,Accessories,7,756,15,4498.2,907.34,Net Banking,Online,Robert Scott
ORD03222,20-02-2025,Walter Wang,Houston,North,Camera,Electronics,5,2396,5,11381,2217.95,Net Banking,Online,Alexis Downs MD
ORD03223,20-01-2024,Holly Keller,Providence,North,Tablet,Electronics,9,1486,5,12705.3,2942.01,Credit Card,Online,Michael Shaw
ORD03224,21-01-2025,James Watson,Grand Rapids,North,Keyboard,Accessories,8,2299,20,14713.6,1834.24,Cash,Online,Judith Bell
ORD03225,30-05-2024,Eddie Clark,Reno,West,Laptop,Electronics,5,2113,10,9508.5,1303.3,Net Banking,Retail Store,Danny Frazier
ORD03226,09-08-2024,Daniel Durham,Knoxville,West,Camera,Electronics,7,1994,0,13958,4929.68,Debit Card,Online,Olivia Bender
ORD03227,07-11-2024,Anthony Dixon,Sacramento,South,Monitor,Electronics,7,933,10,5877.9,1175.58,Cash,Retail Store,Holly Williams
ORD03228,07-09-2024,  Christina Vargas  ,Seattle,North,Smartphone,Electronics,9,2498,15,19109.7,5437.08,Debit Card,Online,Brandon Taylor
ORD03229,31-03-2024,Christopher Williams,Dallas,North,Monitor,Electronics,6,1851,15,9440.1,2008.02,Net Banking,Online,Lori Chen
ORD03230,31-12-2024,Gabriel Villanueva,Akron,West,Mouse,Accessories,8,1284,10,9244.8,2411.36,Debit Card,Retail Store,Heather Alvarez
ORD03231,31-03-2025,Hunter Lee,Austin,North,Keyboard,Accessories,7,1053,15,6265.35,1219.54,Cash,Retail Store,Ashley Mccarthy
ORD03232,19-09-2025,Chelsea Knight,Tucson,East,Headphones,Accessories,5,2080,10,9360,2931.2,Debit Card,Retail Store,Rose Andrews
ORD03233,28-12-2024,Amanda Evans,San Antonio,West,Camera,Electronics,6,616,20,2956.8,140.04,Net Banking,Retail Store,Laura Mcknight
ORD03234,21-04-2025,Kevin Wilson,Portland,West,Laptop,Electronics,4,2000,15,6800,1560.2,UPI,Online,Rebecca Huber
ORD03235,07-03-2025,Dr. Nancy Tucker MD,Dayton,North,Printer,Office Equipment,3,142,15,362.1,78.03,UPI,Retail Store,Diana Hampton
ORD03236,18-03-2024,Bailey Graham,Fort Worth,West,Tablet,Electronics,4,1270,0,5080,1883.28,Debit Card,Online,Dennis Rogers
ORD03237,03-02-2024,James Parsons,New Orleans,North,Laptop,Electronics,10,2459,0,24590,7110.5,Cash,Retail Store,Kelly Williamson
ORD03238,31-12-2024,Cheryl Daugherty,Las Vegas,South,Laptop,Electronics,7,1576,15,9377.2,1307.39,Debit Card,Retail Store,Rebecca Rowland
ORD03239,07-12-2024,John King,Mobile,West,Printer,Office Equipment,6,1050,20,5040,543.84,UPI,Online,Chelsea Cruz
ORD03240,25-02-2025,Julia Walker,Savannah,North,Tablet,Electronics,3,870,5,2479.5,763.53,Credit Card,Online,Christopher Martinez
ORD03241,21-03-2024,Tammy Cunningham,Phoenix,South,Printer,Office Equipment,8,168,20,1075.2,312.4,UPI,Retail Store,Samantha Dorsey
ORD03242,06-12-2025,Tyler Murray,Green Bay,West,Smartphone,Electronics,2,372,20,595.2,43.64,UPI,Online,Gwendolyn Fernandez
ORD03243,29-05-2025,Brandon Smith,Nashville,West,Mouse,Accessories,9,466,10,3774.6,1242.45,UPI,Retail Store,Andrew Black
ORD03244,26-04-2025,Rita Fields,Tucson,North,Smartphone,Electronics,2,1327,10,2388.6,631.2,Cash,Retail Store,Christopher Cain
ORD03245,17-04-2025,Adam Wyatt,Charleston,West,Camera,Electronics,8,50,10,360,66.72,Net Banking,Retail Store,Brandon Green
ORD03246,30-12-2025,Timothy Clark,Sioux Falls,West,Camera,Electronics,3,114,10,307.8,108.3,UPI,Retail Store,Steven Santiago
ORD03247,17-06-2024,Paul Smith,Memphis,South,Laptop,Electronics,9,327,10,2648.7,513.99,Credit Card,Online,Kathy Morse
ORD03248,19-10-2024,Justin Chang,New York,East,Smartwatch,Wearables,3,2083,15,5311.65,538.41,UPI,Retail Store,Mark Wang
ORD03249,27-06-2024,James Parker,Denver,North,Monitor,Electronics,10,2241,15,19048.5,1598.8,UPI,Online,Christopher Lane
ORD03250,28-06-2025,John Shaffer,Birmingham,North,Tablet,Electronics,2,935,0,1870,659.86,UPI,Retail Store,Patricia Mcintyre
ORD03251,19-07-2025,Steven Lee,San Diego,North,Printer,Office Equipment,8,1047,5,7957.2,2113.28,UPI,Retail Store,Rhonda Huff
ORD03252,11-04-2025,Bobby Dillon,Philadelphia,East,Camera,Electronics,6,736,10,3974.4,1215.24,Debit Card,Online,Jennifer Martin
ORD03253,15-04-2024,Benjamin Sanchez,Washington,South,Monitor,Electronics,6,1125,10,6075,2334.36,Debit Card,Retail Store,Heather Hoover
ORD03254,29-11-2025,Andrew Martin,Salt Lake City,West,Monitor,Electronics,6,386,20,1852.8,173.88,Net Banking,Retail Store,Matthew Porter
ORD03255,27-07-2024,Ryan Carpenter,Baltimore,South,Headphones,Accessories,8,1288,0,10304,4404.48,UPI,Online,Brenda Barron
ORD03256,29-12-2024,Jessica Alvarez,Boise,South,Camera,Electronics,4,85,5,323,92.32,UPI,Retail Store,Dean Chase
ORD03257,03-08-2024,,Oklahoma City,East,Tablet,Electronics,9,371,10,3005.1,374.94,Debit Card,Online,Fernando Matthews
ORD03258,29-09-2025,Anthony Leblanc DVM,Miami,North,Headphones,Accessories,9,1392,10,11275.2,1858.14,Cash,Retail Store,Meagan Glover
ORD03259,04-12-2024,Heather Berry,Atlanta,North,Mouse,Accessories,3,2319,15,5913.45,1459.23,Net Banking,Retail Store,Tony Parker
ORD03260,04-07-2025,Andrew Shelton,Tulsa,North,Tablet,Electronics,10,778,5,7391,2712.2,Cash,Online,Sergio Hubbard
ORD03261,14-07-2025,Julia Anderson,Fargo,North,Printer,Office Equipment,9,2392,0,21528,4889.43,Credit Card,Online,Javier Vance
ORD03262,12-07-2024,Rachel Scott,Louisville,South,Camera,Electronics,2,1107,15,1881.9,520.78,UPI,Online,Christopher Martin
ORD03263,19-04-2025,Susan Mcintosh,Little Rock,South,Mouse,Accessories,10,1565,20,12520,999.4,Credit Card,Online,Christina Perez
ORD03264,07-06-2024,Scott Guerra,Orlando,South,Keyboard,Accessories,2,2159,10,3886.2,1001.58,UPI,Online,Thomas Mora
ORD03265,20-07-2024,Jordan Bush,Baton Rouge,East,Mouse,Accessories,5,1694,0,8470,3283.25,UPI,Retail Store,Thomas Johnson
ORD03266,16-08-2024,James Scott,Spokane,North,Monitor,Electronics,1,307,10,276.3,104.46,UPI,Retail Store,Terry Foster
ORD03267,31-03-2024,Brianna Armstrong,Long Beach,North,Laptop,Electronics,8,1856,20,11878.4,1218.56,Credit Card,Retail Store,Ronald Flores
ORD03268,10-11-2025,Karen Hawkins,Fresno,East,Tablet,Electronics,10,2298,10,20682,3630.5,Net Banking,Retail Store,Sandra Proctor
ORD03269,06-11-2024,Jennifer Pham,Mobile,South,Smartphone,Electronics,4,1301,10,4683.6,1665.68,Cash,Online,Charles Miller
ORD03270,15-12-2024,,Charlotte,West,Keyboard,Accessories,7,2499,10,15743.7,5454.75,UPI,Online,Joshua Cruz
ORD03271,17-04-2024,Edwin Scott,Raleigh,West,Smartwatch,Wearables,2,143,15,243.1,20.18,Net Banking,Online,Jeffrey Downs
ORD03272,12-06-2024,Rhonda Larson,Richmond,South,Laptop,Electronics,1,2206,5,2095.7,516.12,Credit Card,Retail Store,Jason Vincent
ORD03273,08-05-2024,George Chavez,Jacksonville,North,Camera,Electronics,3,1759,20,4221.6,1118.79,Net Banking,Retail Store,Christine Baker
ORD03274,05-08-2025,Rhonda Welch,San Francisco,South,Smartphone,Electronics,3,1610,20,3864,266.73,Credit Card,Online,Amber Travis
ORD03275,04-01-2024,Sean Francis,Tampa,South,Printer,Office Equipment,8,2396,0,19168,8572.32,Debit Card,Retail Store,Dr. Laura Webb
ORD03276,04-10-2025,Jessica Charles,Pittsburgh,South,Headphones,Accessories,3,593,20,1423.2,242.01,Debit Card,Online,Alex Roberson
ORD03277,26-07-2025,Samantha Taylor,Buffalo,West,Laptop,Electronics,1,1947,10,1752.3,516.15,Debit Card,Retail Store,Patrick Sherman
ORD03278,28-05-2024,David Velez,Oakland,North,Monitor,Electronics,9,1946,0,17514,5210.19,UPI,Retail Store,Steven Gonzales
ORD03279,19-10-2025,David Foster,Spokane,South,Keyboard,Accessories,1,1406,20,1124.8,343.39,Cash,Retail Store,Tammy Jones
